nombre,evasion,categoria,cantidad,complejo,duracion,orientacion,estacion,fecha
Ch2_20181118162149-06.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-07.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-08.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-09.mkv,SI,CASO_1,4,YES,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-10.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-11.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-12.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118162149-13.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:21:49
Ch2_20181118163954-00.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-01.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-02.mkv,SI,CASO_1,4,NO,21.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-03.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-04.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-05.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-06.mkv,SI,CASO_1,3,YES,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118163954-07.mkv,NO,CASO_4,0,YES,20.0,BACK,NIEVES,2018-11-18 16:39:54
Ch2_20181118165800-00.mkv,SI,CASO_3,2,YES,20.0,BACK,NIEVES,2018-11-18 16:58:00
Ch2_20181118165800-01.mkv,SI,CASO_3,1,YES,21.0,BACK,NIEVES,2018-11-18 16:58:00
Ch2_20181118165800-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 16:58:00
Ch2_20181118171605-00.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-01.mkv,SI,CASO_1,4,NO,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-02.mkv,SI,CASO_1,3,YES,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-03.mkv,SI,CASO_1,1,YES,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-04.mkv,SI,CASO_1,7,NO,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-05.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-06.mkv,SI,CASO_1,5,YES,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-07.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-08.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-09.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-10.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-11.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-12.mkv,SI,CASO_1,3,NO,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-13.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-14.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118171605-15.mkv,SI,CASO_1,2,YES,20.0,BACK,NIEVES,2018-11-18 17:16:05
Ch2_20181118173410-00.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-01.mkv,SI,CASO_1,2,NO,21.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-02.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-04.mkv,SI,CASO_1,4,NO,21.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-05.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-06.mkv,SI,CASO_1,4,NO,20.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118173410-07.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 17:34:10
Ch2_20181118175209-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:52:09
Ch2_20181118175209-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 17:52:09
Ch2_20181118175209-02.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:52:09
Ch2_20181118175209-03.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 17:52:09
Ch2_20181118175209-04.mkv,NO,CASO_4,0,YES,21.0,BACK,NIEVES,2018-11-18 17:52:09
Ch2_20181118181010-00.mkv,SI,CASO_1,1,NO,21.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-01.mkv,SI,CASO_1,1,NO,20.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-02.mkv,SI,CASO_1,4,NO,20.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-03.mkv,SI,CASO_1,1,YES,21.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-04.mkv,SI,CASO_1,2,NO,20.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-05.mkv,SI,CASO_1,6,NO,20.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-06.mkv,SI,CASO_1,3,NO,21.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-07.mkv,SI,CASO_1,5,NO,21.0,BACK,NIEVES,2018-11-18 18:10:10
Ch2_20181118181010-08.mkv,SI,CASO_1,5,NO,20.0,BACK,NIEVES,2018-11-18 18:10:10
